,Capital Gains,Close,Close,Close,Dividends,Dividends,Dividends,High,High,High,Low,Low,Low,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume
,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY
Date,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,0.0,173.983642578125,253.1376495361328,452.4918518066406,0.0,0.0,0.0,180.30977968483106,255.80285352686633,456.36144916931073,173.77573469202963,252.47374897502047,452.20088616636343,179.30986405623077,254.22490782790052,456.0026181833763,0.0,0.0,0.0,153237000,2878800,87724700
2021-12-14,0.0,172.5877227783203,252.58921813964844,449.378662109375,0.0,0.0,0.0,175.96364637453257,253.61874855538386,451.68685324340356,170.48891519652992,251.8483567535489,446.3625167782141,173.49852635355558,253.0510709691819,449.1168196853771,0.0,0.0,0.0,139380400,3695500,97264100
2021-12-15,0.0,177.50804138183594,254.51358032226562,456.40020751953125,0.0,0.0,0.0,177.70603951881625,255.62010097566676,456.6523422012577,170.58789546314537,251.5212412195483,446.8377059673494,173.35991469973857,252.24286980404003,449.4368626306354,0.0,0.0,0.0,131063300,2641800,116899300
2021-12-16,0.0,170.53839111328125,255.50462341308594,452.3755187988281,0.0,0.0,0.0,179.3296473195087,256.7939590290111,458.6017874742645,169.04348781595488,254.09986128141946,450.7752816226933,177.48823595486076,255.5142545240407,458.3108514041046,0.0,0.0,0.0,150185800,2347700,116568600
2021-12-17,0.0,169.4296112060547,251.80027770996094,447.5609130859375,0.0,0.0,1.633,171.7363267941866,254.83111187473725,452.3005557773835,167.99410565465345,251.01129008164116,445.7993627160311,168.23169740554994,254.01326027772978,449.19593834075704,0.0,0.0,0.0,195432700,5943200,135511600
2021-12-20,0.0,168.05349731445312,251.82913208007812,442.80181884765625,0.0,0.0,0.0,168.87520400362035,252.05041271053557,443.2105603132406,165.78639050702316,248.65394882974468,439.0646055157998,166.59818746941232,249.80856625952794,442.3152020643302,0.0,0.0,0.0,107499100,2824500,107134800
2021-12-21,0.0,171.26113891601562,254.38853454589844,450.66552734375,0.0,0.0,0.0,171.46903171107502,256.3994694380851,450.81150643677,167.4298055235629,253.45522702530042,444.096200851268,169.84542251763025,254.29231152419007,446.3346261461917,0.0,0.0,0.0,91185900,2851800,69806300
2021-12-22,0.0,173.88465881347656,254.91770935058594,455.171630859375,0.0,0.0,0.0,174.10246134896647,255.39879508132034,455.28841414082274,170.4295323243805,254.08062487721097,450.1983916523526,171.31063708839213,254.32116774257815,450.4027920956189,0.0,0.0,0.0,92135300,1795100,58890200
2021-12-23,0.0,174.5182342529297,255.8895263671875,458.003662109375,0.0,0.0,0.0,175.0825448521057,257.2557934762355,459.5510997125403,173.51833375849614,255.40844060929706,456.0961328860723,174.09253897814705,255.86066239623983,456.20317430796075,0.0,0.0,0.0,68356600,1509800,56439700
2021-12-27,0.0,178.5277557373047,258.0928649902344,464.4854431152344,0.0,0.0,0.0,178.61685263779296,258.11212721199166,464.5340929113463,175.30034212275476,255.93761029970574,459.3759670928195,175.32013136311411,256.38983206385876,459.4246168889313,0.0,0.0,0.0,74919600,1485500,56808600
2021-12-28,0.0,177.49813842773438,257.7464904785156,464.1058654785156,0.0,0.0,0.0,179.51775877833825,259.03579668670557,465.9939408896725,176.7457394359881,257.140317772194,463.31754870074417,178.35945377120814,257.45782142814517,464.93311991342125,0.0,0.0,0.0,79144300,1304000,47274600
2021-12-29,0.0,177.58726501464844,258.3333435058594,464.6995544433594,0.0,0.0,0.0,178.8247724024609,259.5168246865533,465.75063358256756,176.35965224767364,257.8137921844055,463.1813125196529,177.5377616978777,258.29487779821244,464.21293768061423,0.0,0.0,0.0,62348900,1318500,54503000
2021-12-30,0.0,176.41905212402344,257.101806640625,463.4148254394531,0.0,0.0,0.0,178.76537642937865,259.0742755906739,466.17880476793573,176.31015086844752,256.6111192029731,462.93795057137606,177.67636387361958,258.8241016352676,465.13743788798325,0.0,0.0,0.0,59773000,1714600,55329000
2021-12-31,0.0,175.79534912109375,257.9293212890625,462.24700927734375,0.0,0.0,0.0,177.4387473801581,258.9395896197329,464.09614712494323,175.48843461292282,257.1018385294676,461.96479292584615,176.31014129560032,257.86196223684607,462.9088306791983,0.0,0.0,0.0,64062300,1519200,65237400
2022-01-03,0.0,180.19094848632812,258.41998291015625,464.9234313964844,0.0,0.0,0.0,181.05226379631938,260.4886749204187,465.05969836171795,175.93393567231163,255.5142358391921,461.1667638222468,176.05273153315613,259.29556241185975,463.5511684072328,0.0,0.0,0.0,104487900,2750600,72668200
2022-01-04,0.0,177.904052734375,258.3526916503906,464.7676696777344,0.0,0.0,0.0,181.11167720796664,260.89280926729873,467.1326497755459,177.32984751406156,258.1217505120205,462.85039839721367,180.80477780369188,259.305232086338,466.3929827737011,0.0,0.0,0.0,99310400,2506000,71178700
2022-01-05,0.0,173.17184448242188,257.08258056640625,455.8431396484375,0.0,0.0,0.0,178.36937588563293,260.0556866902399,465.1861877658857,172.89464401608734,256.80354263671734,455.7458103522777,177.8149749529639,259.1127481407187,464.38812911839904,0.0,0.0,0.0,94537600,2473000,104538900
2022-01-06,0.0,170.28099060058594,259.48797607421875,455.4148864746094,0.0,0.0,0.0,173.54801262755268,260.51750639581985,458.2178037073942,169.92458792298433,257.6694582521492,452.9720608847937,170.97399161084215,257.9773601103521,455.36623667988954,0.0,0.0,0.0,96904000,2908400,86858900
2022-01-07,0.0,170.44932556152344,256.95751953125,453.6144104003906,0.0,0.0,0.0,172.39963852542743,259.9498881777818,456.6411821095036,169.32071936315748,256.89979159005657,452.2129517474139,171.1621310664169,258.40077678737396,455.42464020245643,0.0,0.0,0.0,86709100,2209100,85111600
2022-01-10,0.0,170.4691162109375,254.40771484375,453.0499572753906,0.0,0.0,0.0,170.7760156191015,256.63032817924045,453.27378198239063,166.4892883128352,252.09850961555526,444.37844282079357,167.3901972961038,256.6206970701163,450.31517338856116,0.0,0.0,0.0,106765600,3122400,119362000
2022-01-11,0.0,173.33023071289062,252.20433044433594,457.17645263671875,0.0,0.0,0.0,173.4292222367904,253.96512032470886,457.27378193027334,169.11281111623086,250.47243389088644,449.6825425439673,170.5978199313451,253.52250039580346,452.7774477549147,0.0,0.0,0.0,76138300,3206200,74303100
2022-01-12,0.0,173.77574157714844,251.04977416992188,458.4124755859375,0.0,0.0,0.0,175.4092453369238,253.96515233231148,460.53414738800956,173.07284581871588,250.4339703806883,456.388162783896,174.35984145670042,253.40707647792595,458.9672258612801,0.0,0.0,0.0,74805200,3044000,67605400
2022-01-13,0.0,170.4691162109375,251.52120971679688,452.0961608886719,0.0,0.0,0.0,174.85483504219388,253.86891010001443,460.22266663150106,170.07310479210412,250.7322221827516,451.03533992761874,174.02323372208028,251.52120971679685,459.5511331340233,0.0,0.0,0.0,84505800,2371300,91173100
2022-01-14,0.0,171.34034729003906,247.96116638183594,452.28106689453125,0.0,0.0,0.0,172.04324309715687,251.3576300179518,452.64115853230834,169.38012451498588,247.43198389313883,447.59007436287607,169.62762601732453,251.26143637501696,448.84555387627717,0.0,0.0,0.0,80440800,3460100,95890900
2022-01-18,0.0,168.10301208496094,246.7777557373047,444.2713317871094,0.0,0.0,0.0,170.81561869982312,247.37429736641343,447.64845307477043,167.71691037157512,244.6898306722802,443.1229234347177,169.79591378738647,247.23957926273403,447.43434052595774,0.0,0.0,0.0,90956700,3076500,109709100
2022-01-19,0.0,164.5686798095703,245.56539916992188,439.6582336425781,0.0,0.0,0.0,169.37021456285368,248.19213780478384,447.3078346965339,164.2815847396123,245.43069575389598,439.37598761136263,168.3010063567733,247.80724573344486,445.8674681249431,0.0,0.0,0.0,94815000,2304700,109357600
2022-01-20,0.0,162.86587524414062,243.554443359375,434.7920837402344,0.0,0.0,0.0,167.98420425095907,248.3460379851029,446.46114437376315,162.53917146417874,243.3331333737507,432.6023082765175,165.31119117688897,246.91241204134286,441.60471851624254,0.0,0.0,0.0,91420500,2602200,122379700
2022-01-21,0.0,160.786865234375,244.959228515625,426.2568359375,0.0,0.0,0.0,164.6676866314393,248.68282736829678,436.06701693847845,160.6779639788274,244.0932800741199,426.22764011937056,162.7767716970633,244.43003127622904,433.6339330919259,0.0,0.0,0.0,122848900,3738100,202271200
2022-01-24,0.0,160.00474548339844,244.0162811279297,428.0670166015625,0.0,0.0,0.0,160.67795733703522,244.31455190283893,428.5925710047289,153.15390660690394,238.40682029294982,409.49773459721916,158.42074513925402,242.83281445660367,420.4660653865565,0.0,0.0,0.0,162294600,5153100,251783900
2022-01-25,0.0,158.18312072753906,241.19711303710938,422.84075927734375,0.0,0.0,0.0,161.1333336924796,242.977135952006,427.9502351444207,155.45071024050918,237.72368847055742,415.7166829402158,157.39111309025398,241.3414475521813,421.46849648038415,0.0,0.0,0.0,115798400,3908600,167997300
2022-01-26,0.0,158.0940399169922,240.39852905273438,421.77996826171875,0.0,0.0,0.0,162.74706448825663,244.59359692462903,432.1546416560072,156.24273377270367,238.4838026902091,417.3809335278748,161.8659598675412,243.42936307611316,428.923499083529,0.0,0.0,0.0,108275300,3839000,186391100
2022-01-27,0.0,157.6287384033203,239.3305206298828,419.6972351074219,0.0,0.0,0.0,162.20256076337864,242.90979943197783,429.77020849430465,156.69813045332086,235.972537140158,417.9551684021265,160.82645318586418,240.15798862566976,426.52935377541564,0.0,0.0,0.0,121954600,5199000,149878300
2022-01-28,0.0,168.62770080566406,246.40249633789062,430.12054443359375,0.0,0.0,0.0,168.64750515272632,246.65267032452968,430.1691942268574,161.17295785038755,237.81031187517402,416.36875073481315,164.05387854317476,240.5428754163262,421.0986511480167,0.0,0.0,0.0,179935700,3833200,164457400
2022-01-31,0.0,173.03323364257812,249.63539123535156,437.86749267578125,0.0,0.0,0.0,173.25103615367465,249.68348806197568,438.2275843228806,167.8158982097887,244.81490293667792,428.03782827054647,168.4594111221344,245.37296413228512,429.4295450636661,0.0,0.0,0.0,115541600,3174200,152251400
2022-02-01,0.0,172.8649444580078,249.19277954101562,440.8261413574219,0.0,0.0,0.0,173.09264160323227,250.06835910201843,441.4879330327447,170.58792768688596,245.91178598733796,434.97699831050676,172.27093482856998,249.92403925419225,438.61688222551237,0.0,0.0,0.0,86213900,2496500,123155400
2022-02-02,0.0,174.0826416015625,252.35830688476562,445.1083984375,0.0,0.0,0.0,174.12225029885371,252.67581051851292,445.8577776265589,171.59773211990066,248.71166915437544,440.92347608499813,173.0035387479011,249.03880389807085,443.3079103149546,0.0,0.0,0.0,84914300,2371500,117361000
2022-02-03,0.0,171.17201232910156,250.78038024902344,434.6461181640625,0.0,0.0,0.0,174.47864348230152,252.85864473670722,440.84561125087595,170.39980894344717,250.23193547662302,433.77992603068657,172.73622344797076,252.0889193237238,438.87969013236386,0.0,0.0,0.0,89418100,2242200,118024400
2022-02-04,0.0,170.88455200195312,250.2222900390625,436.68988037109375,0.22,0.0,0.0,172.57962556917929,251.8291291846698,440.66065995586507,169.18947843472696,248.03817154834186,431.9502083095991,170.18074563472103,250.0394751253964,434.40277572144623,0.0,0.0,0.0,82465400,1989700,118454400
2022-02-07,0.0,170.1609344482422,250.02029418945312,435.2884216308594,0.0,0.0,0.0,172.43092972457674,251.68483225210215,438.91856355167846,169.45712806749682,249.36602455369345,433.91615884149235,171.35045208596668,251.126785648224,437.4781969903481,0.0,0.0,0.0,77251200,1959300,84472900
2022-02-08,0.0,173.30325317382812,250.2415313720703,438.86993408203125,0.0,0.0,0.0,173.81871637315277,252.4545432681438,439.82371364170865,169.93293548659793,249.29862216768763,433.30303705562403,170.2303186833444,250.64565629047837,434.77262920250655,0.0,0.0,0.0,74829200,2920000,81012000
2022-02-09,0.0,174.74058532714844,250.0298614501953,445.2932434082031,0.0,0.0,0.0,175.10734936046612,252.93563805121283,445.62413921888356,173.37263171558251,249.59690191116943,442.8309639545774,174.51259810039994,252.07929135767935,443.03533466396544,0.0,0.0,0.0,71285000,2379300,92589900
2022-02-10,0.0,170.6168975830078,247.15298461914062,437.29327392578125,0.0,0.0,0.0,173.9475558230623,250.58794386726268,445.4586873704611,170.05188317091506,246.2870361553909,435.23002370235497,172.61926146779095,248.8175518586885,439.2591948611588,0.0,0.0,0.0,90865900,3246600,140103700
2022-02-11,0.0,167.1673126220703,245.50765991210938,428.6703796386719,0.0,0.0,0.0,171.56854174239533,248.97148285245476,439.521926224742,166.57254620695784,245.093918572382,427.1910755470907,170.82509128627387,247.1529647975955,437.3808305422476,0.0,0.0,0.0,98670700,3592700,153214600
2022-02-14,0.0,167.40521240234375,243.80462646484375,427.2689514160156,0.0,0.0,0.0,168.09909642895062,246.55643743676669,429.7799104251705,165.1054651992611,242.15930680293525,423.6874593401487,165.90838922473029,246.22930266286676,428.1448853080219,0.0,0.0,0.0,86185500,2825800,123006300
2022-02-15,0.0,171.28106689453125,244.20872497558594,434.15948486328125,0.0,0.0,0.0,171.43967328968137,247.20109335099374,434.33465977098615,168.7632546550612,243.9681821213597,431.31762987956967,169.47696830769834,245.18052750286512,431.8529261429752,0.0,0.0,0.0,62527400,2171500,88482700
2022-02-16,0.0,171.04318237304688,243.51597595214844,434.6461181640625,0.0,0.0,0.0,171.8262769156356,244.96886428078284,436.0670308596063,168.5650140254963,241.69747244517953,430.11084616521555,170.34929826084056,244.17026019189774,432.0475714646662,0.0,0.0,0.0,61177400,2941800,84863600
2022-02-17,0.0,167.40521240234375,241.43763732910156,425.3614501953125,0.0,0.0,0.0,170.40875085900717,243.31388310987933,434.6169106993032,166.99878921335352,240.54282506700537,424.73859617178033,169.5364308681086,241.96683448056274,431.3565723880545,0.0,0.0,0.0,69589300,2831900,102259100
2022-02-18,0.0,165.83900451660156,241.12014770507812,422.6072082519531,0.0,0.0,0.0,169.05070054356474,242.74620496432667,426.9186256803249,164.73869732666938,240.55245544700074,420.2617118704212,168.33700207965728,240.86997375629392,425.6242084474176,0.0,0.0,0.0,82772700,2813500,132642900
2022-02-22,0.0,162.88504028320312,243.14071655273438,418.0718994140625,0.0,0.0,0.0,165.2343388039389,245.06505940583332,423.8431666329216,160.73397705999992,240.15799393937357,414.46118193721213,163.53926516678143,240.552473066265,420.32980814175124,0.0,0.0,0.0,91162800,3980500,124391800
2022-02-23,0.0,158.67214965820312,238.41644287109375,410.6558837890625,0.0,0.0,0.0,164.69904098807208,244.24721384175706,421.6631522064351,158.35493689055883,237.73330940414564,410.0719377537744,164.09436738459524,243.93931194902473,421.07920617114706,0.0,0.0,0.0,90009200,3497200,132578000
2022-02-24,0.0,161.31884765625,235.7608642578125,416.8359375,0.0,0.0,0.0,161.42788766549435,236.29006148049075,417.2836463389165,150.6726312896677,230.5458968703406,399.6486583224815,151.24756814517977,233.7402983827032,400.01846214053575,0.0,0.0,0.0,141147500,4856000,213942900
2022-02-25,0.0,163.41041564941406,240.01365661621094,426.032958984375,0.0,0.0,0.0,163.67804692215537,240.0906320912253,426.12054643412785,159.46516102105377,234.4138266134431,416.40766554046263,162.4092260255137,236.6941681696579,418.11082414291303,0.0,0.0,0.0,91974200,4549700,121804500
2022-02-28,0.0,163.67803955078125,236.8208465576172,424.9429626464844,0.0,1.38,0.0,163.97542274375022,237.7399913775823,426.47094642283815,161.01152829220405,234.4891102439127,419.17169491880094,161.63603148488514,236.50156187554094,420.46608245052886,0.0,0.0,0.0,95056600,4410400,145615000
2022-03-01,0.0,161.7748260498047,231.84774780273438,418.4709777832031,0.0,0.0,0.0,165.14514406418888,235.6888187163883,425.46852947175023,160.55557146288373,230.56093929453297,415.6777725109668,163.26172705233148,234.43103474299096,423.39553723206706,0.0,0.0,0.0,83474400,3910700,137785900
2022-03-02,0.0,165.10545349121094,233.11521911621094,426.16925048828125,0.0,0.0,0.0,165.89847023347141,234.85676515077782,427.9502548040161,161.52697848753567,231.82841051187103,420.01840736708067,162.95440559849726,233.02814550529348,420.79698232134854,0.0,0.0,0.0,79724800,4482000,117726500
2022-03-03,0.0,164.77835083007812,228.9645233154297,424.0475769042969,0.0,0.0,0.0,167.43495492693344,234.46973662733066,429.30303207404194,164.10429635993654,228.02602395839685,422.18869728096985,166.9987949165887,233.1829280783759,428.68017805354583,0.0,0.0,0.0,76678400,4707400,105501700
2022-03-04,0.0,161.7450714111328,228.1518096923828,420.602294921875,0.0,0.0,0.0,164.1042922485981,228.71297532891248,421.7701571908119,160.68442334485607,224.11723677983107,416.4271152861636,163.05355140938542,227.00045388323088,420.1935238222748,0.0,0.0,0.0,83737200,4184100,113978200
2022-03-07,0.0,157.90887451171875,217.0446319580078,408.2033386230469,0.0,0.0,0.0,163.57892434011342,226.7005160659994,420.7288495942169,157.65113534872225,216.9091792064696,408.1352051467262,161.9334170899732,226.7005160659994,419.99892443551715,0.0,0.0,0.0,96418800,5425000,137896600
2022-03-08,0.0,156.0651092529297,215.55465698242188,405.1084899902344,0.0,0.0,0.0,161.45760520179275,222.27896032842636,415.77512203509343,154.43943166177573,214.9838213880621,404.00873125928484,157.43306281915162,217.0446521512098,408.3882825024225,0.0,0.0,0.0,131148300,5258800,164772700
2022-03-09,0.0,161.52699279785156,215.2450408935547,415.9696960449219,0.0,0.0,0.0,161.98298238084854,219.86980390463677,418.01349214956906,158.01791344380138,214.7999734085259,411.5025582494549,160.06982875344372,219.42473641960797,413.76046689269805,0.0,0.0,0.0,91454900,5630500,116990800
2022-03-10,0.0,157.1356964111328,214.790283203125,414.0914001464844,0.0,0.0,0.0,158.989361419365,214.83866234568393,415.0159541507659,154.61786900235657,210.61057330849204,409.18629499177,158.80101821254252,213.0487374136946,411.2106076028342,0.0,0.0,0.0,105342000,5444900,93972700
2022-03-11,0.0,153.3787841796875,219.5021514892578,408.826171875,0.0,0.0,0.0,157.8890533929133,221.6694104290894,417.29328485013923,153.15079693719716,216.91886434168617,408.3006175094159,157.54210378976572,217.44133553657338,416.6606890641784,0.0,0.0,0.0,96970100,6126300,95636300
2022-03-14,0.0,149.30467224121094,218.8345489501953,405.8384094238281,0.0,0.0,0.0,152.77410770651994,221.0211624160138,413.18631119137666,148.78922414818115,215.91263739726338,404.660805089187,150.12742589519166,219.41506919638007,409.6243023676105,0.0,0.0,0.0,108732100,4436100,95729200
2022-03-15,0.0,153.7356414794922,225.0170440673828,414.7629699707031,0.0,0.0,0.0,154.21146067249538,226.95209189798027,415.41501984021636,149.06678098038046,220.57609807609668,407.2204096872635,149.58222908449267,220.57609807609668,408.5342512663739,0.0,0.0,0.0,92964300,5087400,106219100
2022-03-16,0.0,158.19630432128906,230.4061279296875,423.9599914550781,0.0,0.0,0.0,158.60272744048365,230.47386168521496,424.018383091628,153.1111146580922,226.74888897550537,413.42959738653764,155.67849267840668,227.24232082184216,418.3833822594522,0.0,0.0,0.0,102300200,4173200,144954800
2022-03-17,0.0,159.2173309326172,229.7578887939453,429.2641296386719,0.0,0.0,0.0,159.59401730431475,229.75788879394534,429.2641296386719,156.25345172016642,226.9230362494729,421.5950445016212,157.22488932947712,228.7613404140443,421.98433198203,0.0,0.0,0.0,75615400,3752800,102676900
2022-03-18,0.0,162.54800415039062,231.16082763671875,433.96575927734375,0.0,0.0,1.366,163.04363778981474,231.42206324514777,434.29768308858024,158.3648550236078,228.32598946036742,426.8390949572077,159.10830548274402,229.52570974764487,427.60057424016196,0.0,0.0,0.0,123511700,5336500,106345500
2022-03-21,0.0,163.935791015625,227.67771911621094,433.8388671875,0.0,0.0,0.0,164.89732150726314,232.2927972440384,435.8596965565123,161.58647722780486,226.46831430558152,430.21693222766237,162.0821108781116,231.79936539606882,433.79003646117627,0.0,0.0,0.0,95811400,3704000,88349800
2022-03-22,0.0,167.34573364257812,230.3867950439453,438.9153747558594,0.0,0.0,0.0,167.94048487900454,230.6964097899941,439.8818596382293,163.46987531422113,228.79038645395678,435.2739254726389,164.06462655064755,229.34186742089616,435.2739254726389,0.0,0.0,0.0,81532000,2938100,74650400
2022-03-23,0.0,168.7235870361328,228.45175170898438,433.2628173828125,0.0,0.0,0.0,171.1323589329495,230.28037139483436,437.8414648077508,166.18593044504055,228.28727440809502,433.1749578335085,166.5229727690099,229.42896035277454,436.29899195386207,0.0,0.0,0.0,98062700,2200500,79426100
2022-03-24,0.0,172.54989624023438,232.45729064941406,439.79400634765625,0.0,0.0,0.0,172.61927708196112,233.21195812252947,439.8037784514149,168.7236040774332,228.7903815050836,434.20007280579375,169.56617215861644,229.84497902991882,435.35204891534664,0.0,0.0,0.0,90131400,2337500,64736900
2022-03-25,0.0,173.19422912597656,233.73443603515625,441.9417724609375,0.0,0.0,0.0,173.74933641074907,233.9956716336015,442.22489532576856,171.24143127562672,231.6542506987487,437.78290821306865,172.3615681988178,232.72820286653055,440.4481004806886,0.0,0.0,0.0,80546200,2134800,77101300
2022-03-28,0.0,174.0665283203125,235.05027770996094,445.0853271484375,0.0,0.0,0.0,174.19538277239084,235.05994763497847,445.0853271484375,170.49796031011837,232.07030208445153,439.3742178078025,170.6664739209418,234.05372919311864,441.3267317845667,0.0,0.0,0.0,90371900,2041800,68529800
2022-03-29,0.0,177.39718627929688,240.11041259765625,450.5914306640625,0.0,0.0,0.0,177.44673753928956,240.5748199516268,451.09910339888296,174.80005590779479,236.82083713189581,446.32519211151873,175.14700548096687,238.3495267170943,449.0977585654579,0.0,0.0,0.0,100589400,2657400,86581500
2022-03-30,0.0,176.2175750732422,240.94247436523438,447.8090515136719,0.0,0.0,0.0,178.04150309829743,242.36473567179294,450.2496937613091,175.1569119048066,239.4718339112823,445.6319879033009,176.99076228224467,239.4718339112823,449.4100973357639,0.0,0.0,0.0,92633200,2227300,79666900
2022-03-31,0.0,173.08517456054688,239.24929809570312,440.9167175292969,0.0,0.0,0.0,176.47530672937728,243.1871272786966,447.8676624723366,172.87700178349212,239.24929809570312,440.4481034525868,176.28696353240818,241.61005866809083,447.01832366511104,0.0,0.0,0.0,103049300,3803400,121699900
2022-04-01,0.0,172.7877960205078,241.15533447265625,442.16632080078125,0.0,0.0,0.0,173.35282562665074,241.32948169003097,442.69347811462325,170.43849742252846,238.18502898376767,438.4760706388952,172.51024239397603,240.06202773054838,442.54704552744494,0.0,0.0,0.0,78751300,2023000,89048800
2022-04-04,0.0,176.8817138671875,238.81393432617188,445.95416259765625,0.0,0.0,0.0,176.93128025013132,239.2396472191178,446.061566354456,172.916645240263,234.50845577386622,441.521977498051,173.0455148108097,238.77522510140756,442.37131627720447,0.0,0.0,0.0,76468400,2500700,59601000
2022-04-05,0.0,173.53123474121094,240.43934631347656,440.3211669921875,0.0,0.0,0.0,176.7429459353053,241.62941127685167,446.9597022750651,172.89682433410385,237.45937108804262,439.1399044353896,175.94992914503712,238.10762505829197,444.4116859592039,0.0,0.0,0.0,73401800,2532500,74214500
2022-04-06,0.0,170.32945251464844,243.2935791015625,435.91827392578125,0.0,0.0,0.0,172.11373658066418,244.18369936448084,438.2710569195777,168.64430122334275,237.99153722300352,432.9407019314289,170.85482294442838,239.5976305240979,436.2795140493682,0.0,0.0,0.0,89058800,2886000,106898000
2022-04-07,0.0,170.63673400878906,246.099365234375,438.1148681640625,0.0,0.0,0.0,171.8460811943685,247.18298721402613,439.98929481994,168.36673879191179,241.4358932259267,432.9992907259192,169.665296394738,242.6452980293738,435.0103778772351,0.0,0.0,0.0,77594700,4041800,78097200
2022-04-08,0.0,168.60462951660156,243.2935791015625,436.9433288574219,0.0,0.0,0.0,170.27987345598882,246.78634115358398,439.9306727313803,167.72240233926902,242.77110790084802,435.35202526715693,170.27987345598882,244.82225395177963,437.33382567756723,0.0,0.0,0.0,76575500,2551000,79272700
2022-04-11,0.0,164.30255126953125,242.31634521484375,429.4749755859375,0.0,0.0,0.0,167.55390673016126,244.7254849154647,434.43434784113737,164.05473445012018,241.81322867927088,428.95756058809377,167.236709066595,243.09036724728458,433.565464844816,0.0,0.0,0.0,72246700,2326700,89770500
2022-04-12,0.0,166.1958770751953,241.0779266357422,427.8836975097656,0.0,0.0,0.0,168.38656931056954,244.0965964575207,435.16656653474575,165.18478020665574,240.71994751958698,426.28262169680494,166.55273390376584,242.58726154663142,432.559947183206,0.0,0.0,0.0,79265200,2724900,84363600
2022-04-13,0.0,168.9119415283203,243.16778564453125,432.78448486328125,0.0,0.0,0.0,169.54635199401628,243.4870703058593,433.565478539904,165.3136515219607,240.93280777847806,427.44435792380114,165.92823240654593,241.26176236412155,427.6298491357739,0.0,0.0,0.0,70618900,2133800,74070400
2022-04-14,0.0,163.8465576171875,242.37442016601562,427.3955383300781,0.0,0.0,0.0,169.77434668138505,245.4898484759248,434.17076394410105,163.5987408039011,242.29701647818166,427.2881345732576,169.1300138915177,243.16779689388102,433.0187581008337,0.0,0.0,0.0,75329400,2105900,97869500
2022-04-18,0.0,163.6284942626953,242.90652465820312,427.57122802734375,0.0,0.0,0.0,165.14513196410638,244.2900913792976,429.3089640865027,162.14159336911285,241.03921079678082,425.2672462922477,162.48852783562594,241.52297270035032,426.4387664684654,0.0,0.0,0.0,69023900,1426600,66002500
2022-04-19,0.0,165.93812561035156,247.10560607910156,434.473388671875,0.0,0.0,0.0,166.35447115079714,247.6474318816015,435.2153236729523,162.47861271306476,241.91967721826492,427.2881222375168,163.57891992587136,241.91967721826492,427.4638413330617,0.0,0.0,0.0,67723800,2324500,77821000
2022-04-20,0.0,165.76962280273438,247.541015625,434.1512451171875,0.0,0.0,0.0,167.40522288811843,249.41801450404785,436.94335564877144,164.6495010630283,246.54446710892728,432.95046806643944,167.2862605292934,247.68613831637205,436.3087945530022,0.0,0.0,0.0,67929800,2278700,65224400
2022-04-21,0.0,164.96669006347656,246.96047973632812,427.65911865234375,0.0,0.0,0.0,170.03206619727672,251.1788698404035,439.32540116347434,164.46114922301896,246.60250061138896,426.7219203190548,167.43495090331956,249.28253123109812,437.89030225015784,0.0,0.0,0.0,87227800,2476900,85417300
2022-04-22,0.0,160.37713623046875,242.04544067382812,415.9245300292969,0.0,0.0,0.0,166.40404347074573,246.71858265811804,427.67864255898434,160.08967535720083,241.82291432121693,415.33876988561514,165.00636801721652,246.71858265811804,426.5364385821535,0.0,0.0,0.0,84882400,2643600,132471800
2022-04-25,0.0,161.4575958251953,244.66744995117188,418.33587646484375,0.0,0.0,0.0,161.74505663917392,244.9093309275509,418.5115955660647,157.07619690257667,239.87819480827218,408.8954586203909,159.71295598686078,241.34883527836487,413.61079638747157,0.0,0.0,0.0,96046400,2523000,119647700
2022-04-26,0.0,155.43072509765625,240.507080078125,406.22052001953125,0.0,0.0,0.0,160.92233961768616,244.21269819018406,415.9245164182695,155.35142189377896,240.26519911595332,406.1912335029555,160.83312918540156,242.0067449962378,415.7194810092416,0.0,0.0,0.0,95623200,2948500,103996300
2022-04-27,0.0,155.20272827148438,239.1138458251953,407.3627624511719,0.0,0.0,0.0,158.39459505890858,242.81946397524288,412.87863853578926,154.02311776553654,239.02677222109904,405.1564418103253,154.54848822398645,239.9265623232456,407.33347593182884,0.0,0.0,0.0,88063200,2706500,122030000
2022-04-28,0.0,162.2109832763672,245.93490600585938,417.6524963378906,0.0,0.0,0.0,163.08330335618535,248.05378573915652,419.43906329582984,157.54210755439004,240.02333430213378,407.68492091156395,157.85932035633806,241.82292937229434,412.26356853238264,0.0,0.0,0.0,130216800,3547400,105449100
2022-04-29,0.0,156.2732696533203,241.06825256347656,402.2178955078125,0.0,0.0,0.0,164.7486073264787,246.57346578177416,415.7585757183436,155.8767688194159,240.71994337747685,401.44664411370655,160.42668168455637,246.02197008592344,413.53271088637956,0.0,0.0,0.0,131747600,3388000,145491100
