,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM
Date,,,,,,,,,,,,,,
2022-09-21,152.81346130371094,118.95049285888672,0.0,0.0,157.80386087788722,121.72120815115663,152.69417383915624,118.94096945352891,156.41210805993703,120.8166807763723,0.0,0.0,101696800,3389500
2022-09-22,151.83924865722656,119.31230163574219,0.0,0.0,153.55904204469962,120.4548705521953,150.02003893432834,118.45538402868965,151.4813710860203,118.78863057190229,0.0,0.0,86652500,4046600
2022-09-23,149.5428466796875,116.83674621582031,0.0,0.0,150.57672187712916,119.01714111271279,147.68387967365936,115.9131720385089,150.29837436292607,118.56963549985223,0.0,0.0,96029900,5195600
2022-09-26,149.880859375,116.17024993896484,0.0,0.0,152.86316729688903,118.3125584201238,148.7575185370717,115.92269225826885,148.77740483714896,116.44637057046621,0.0,0.0,93339400,3987800
2022-09-27,150.86502075195312,115.91317749023438,0.0,0.0,153.8075714272128,118.0173997723671,149.06569728646676,115.28477073300299,151.83925232246673,116.73201604074052,0.0,0.0,84442700,4117200
2022-09-28,148.95631408691406,116.88435363769531,0.0,0.0,149.75159911601543,117.33185924159591,143.9858016160309,114.07554480513546,146.76929163348552,115.82748086463678,0.0,0.0,146691400,4996400
2022-09-29,141.63973999023438,115.80844116210938,0.0,0.0,145.85474064729044,116.75106218894685,139.85035220333307,114.799178088292,145.2384018641143,116.01791250140658,0.0,0.0,128138200,3817700
2022-09-30,137.38497924804688,113.1234130859375,0.0,0.0,142.25609119434162,116.57015220292023,137.18616175752106,112.93298856058752,140.44681714231157,115.83700978966979,0.0,0.0,124925300,5346100
2022-10-03,141.60992431640625,115.6941909790039,0.0,0.0,142.22627829533494,116.36068410048254,136.87800100085533,113.87560547517903,137.39493864385267,114.40880723659214,0.0,0.0,114311700,4261700
2022-10-04,145.23838806152344,119.49320983886719,0.0,0.0,145.35767551304633,119.63603186124168,143.4092278482999,116.65583799463934,144.17469105610752,116.92244249304564,0.0,0.0,87830100,4566100
2022-10-05,145.53660583496094,119.72172546386719,0.0,0.0,146.51083724600878,120.40726538706696,142.16659883003666,118.28400357051054,143.220360264566,118.74102534315699,0.0,0.0,79471000,3212900
2022-10-06,144.5723419189453,116.37973022460938,0.0,0.0,146.66989912895627,119.30279106450756,144.36358885580452,115.94174073110476,144.95010578207987,118.90288792975247,0.0,0.0,68402200,5074600
2022-10-07,139.2638397216797,113.1329345703125,0.0,0.0,142.25609847332984,115.97030644091657,138.62761461816126,112.41883171603155,141.6993882350486,115.68466239351224,0.0,0.0,85925600,4499700
2022-10-10,139.59188842773438,112.11415100097656,0.0,0.0,141.05322049627736,114.2183732605824,137.7528076774363,111.43813448660609,139.59188842773438,114.05651168620427,0.0,0.0,74899000,5990000
2022-10-11,138.16036987304688,112.16175079345703,0.0,0.0,140.51640326068497,113.52330710677244,137.4048573864025,111.34291232451326,139.0749424101852,111.83802040925094,0.0,0.0,77033700,4043100
2022-10-12,137.52413940429688,111.94276428222656,0.0,0.0,139.5322307482107,113.12341231263161,137.3452082311643,111.59047092208434,138.30948889206942,112.35218354673725,0.0,0.0,70433700,3338800
2022-10-13,142.146728515625,115.96077728271484,0.0,0.0,142.74318094195408,116.30354721690323,133.57755425418063,110.019443863832,134.1939081474954,110.54311490578738,0.0,0.0,113224000,5837500
2022-10-14,137.5639190673828,114.29454040527344,0.0,0.0,143.6677082660222,116.6748831979585,137.37503715128264,114.1041086233208,143.45894005117427,115.97030376530803,0.0,0.0,88598000,3762400
2022-10-17,141.57015991210938,115.70370483398438,0.0,0.0,142.05726049529892,116.99861195660677,139.44278087964219,115.61801597615778,140.23806602152203,115.97030934153727,0.0,0.0,85250900,5458600
2022-10-18,142.90225219726562,117.05573272705078,0.0,0.0,145.83485190424906,118.00786978905255,139.78077056471744,115.98933660248625,144.63199622376132,117.1128586262175,0.0,0.0,99136600,5120300
2022-10-19,143.0115966796875,116.64632415771484,0.0,0.0,144.09516484314776,118.00788057135102,140.66551400194888,116.15120877226718,140.85439591772297,116.50350213251917,0.0,0.0,61758300,5906600
2022-10-20,142.54437255859375,122.15919494628906,0.0,0.0,145.02962908215443,122.78760892997664,141.80873116685106,119.1599615766241,142.17655944712342,120.20731095187368,0.0,0.0,64522000,13623100
2022-10-21,146.4014892578125,123.68260192871094,0.0,0.0,146.97807056680443,124.58714378514318,141.80872508447706,121.48316757982622,142.02742886267404,122.24488015597278,0.0,0.0,86548600,7201300
2022-10-24,148.56861877441406,126.33907318115234,0.0,0.0,149.34401752752345,126.7389690167543,145.13896810969177,123.63500732415298,146.32195253704597,124.63473964892835,0.0,0.0,75981900,5610900
2022-10-25,151.44158935546875,126.56758880615234,0.0,0.0,151.5907138496173,126.91988944333686,148.4791677977706,125.01561507668052,149.20485846245995,125.68210819931815,0.0,0.0,74732300,5957600
2022-10-26,148.46922302246094,128.5480194091797,0.0,0.0,151.09365316737305,129.35734172262602,147.1669359304103,126.4533207801204,150.06972874670512,127.31976899268837,0.0,0.0,88194300,5139000
2022-10-27,143.94606018066406,128.31951904296875,0.0,0.0,148.17099625023826,129.87149261252407,143.2800132558345,128.0148282020383,147.19677994498923,129.06218480716305,0.0,0.0,109180200,3993200
2022-10-28,154.82154846191406,131.88050842285156,0.0,0.0,156.5711636232206,132.2137622291714,146.94825748283122,128.74798366297549,147.32600616599376,129.07170679979728,0.0,0.0,164762400,5965500
2022-10-31,152.43569946289062,131.67105102539062,0.0,0.0,153.3304009653271,132.12808735587035,151.02407549465843,130.06195131204964,152.2567682636851,131.4520635306573,0.0,0.0,97943200,4915300
2022-11-01,149.76156616210938,131.58535766601562,0.0,0.0,154.5332621709927,132.0138164987987,148.25054097485904,130.1571518710984,154.16544902484412,131.63296743153833,0.0,0.0,80379300,3590600
2022-11-02,144.17469787597656,130.2809295654297,0.0,0.0,151.2725897845585,133.46106419835024,144.14487601168517,130.25236661285842,148.07157822100177,131.1568940106884,0.0,0.0,93604600,5360500
2022-11-03,138.06097412109375,128.0338897705078,0.0,0.0,141.95785449789213,129.9476803021609,137.93173592890952,127.55782117302054,141.22221311216924,129.89055439501612,0.0,0.0,97918500,4442400
2022-11-04,137.7921142578125,130.40469360351562,0.23,0.0,142.06388202909315,131.13782865377686,133.80910777144902,128.4813727411095,141.48634426529478,129.1573818943071,0.0,0.0,140814800,4178000
2022-11-07,138.32981872558594,131.71864318847656,0.0,0.0,138.55883735297928,132.06141312629492,135.09362583195073,129.9762305486048,136.52751065278036,130.1000130209573,0.0,0.0,83374600,4043100
2022-11-08,138.90736389160156,133.3372802734375,0.0,0.0,140.82915740359348,134.1846817569428,136.90590841933505,132.08046678854038,139.81350159651424,132.3470640286234,0.0,0.0,89908500,5042800
2022-11-09,134.29702758789062,132.37379455566406,0.0,1.65,137.96140176306002,133.82865810844126,134.01821832601487,131.9402273102902,137.91161113901825,132.91334621227864,0.0,0.0,74917800,4720000
2022-11-10,146.2460479736328,136.07359313964844,0.0,0.0,146.2460479736328,136.2084810569686,138.9073627737481,133.24093217424505,140.63997620935567,135.13900731904445,0.0,0.0,118854000,5389000
2022-11-11,149.06402587890625,137.9427490234375,0.0,0.0,149.3727064736867,138.86770513774528,143.75666751500694,135.8134460931403,145.2005196296357,136.3337238000343,0.0,0.0,93979700,5871300
2022-11-14,147.65005493164062,138.9351348876953,0.0,0.0,149.64155825167242,140.74649922549645,146.80365994304128,136.9888826546331,148.33712600808593,137.4224645409589,0.0,0.0,73374100,5293500
2022-11-15,149.40257263183594,139.07003784179688,0.0,0.0,152.9374940695624,140.82359537174816,147.92886442687234,136.81547647615628,151.57331915514123,138.81953592395223,0.0,0.0,89868300,4727100
2022-11-16,148.1578826904297,139.2434844970703,0.0,0.0,149.23329630566613,139.65777785933122,146.66425520159535,138.75209552119347,148.4964498019785,138.86772423993662,0.0,0.0,64218300,3445200
2022-11-17,150.07969665527344,140.7561492919922,0.0,0.0,150.8364624734915,140.8428598011948,145.52910411694938,138.01984318927813,145.80791337597523,138.1740050067584,0.0,0.0,80389400,3954000
2022-11-18,150.64727783203125,142.24957275390625,0.0,0.0,152.05129146714484,142.89510888010764,149.3328934031763,140.6116437335181,151.6629488865779,141.20900244995013,0.0,0.0,74829600,4661700
2022-11-21,147.38119506835938,141.32460021972656,0.0,0.0,149.7311695513299,142.52896181705182,147.09243377751235,141.10300180228904,149.52207021512172,142.1628458886071,0.0,0.0,58724100,3476200
2022-11-22,149.54196166992188,143.65626525878906,0.0,0.0,149.7809475136407,143.89713759175035,146.30576910679878,141.6522056843494,147.50068313143,142.21103126102128,0.0,0.0,51804100,7062100
2022-11-23,150.42822265625,143.31903076171875,0.0,0.0,151.1849885088291,144.9666039034161,148.70556120637923,142.88546352496041,148.81509450553884,143.65625789124175,0.0,0.0,58301400,3658200
2022-11-25,147.48077392578125,142.95289611816406,0.0,0.0,148.24750693206525,144.03201408134646,146.4949743462733,142.692764604417,147.6799212121765,142.85655601363231,0.0,0.0,35195900,2075200
2022-11-28,143.6072998046875,140.84286499023438,0.0,0.0,146.0170169010193,142.82766538463792,142.77087209071394,140.611636957175,144.52338947151054,142.57714874658276,0.0,0.0,69246000,3538100
2022-11-29,140.5702667236328,141.1415557861328,0.0,0.0,144.1948023311519,141.79672146695748,139.7537582243498,140.38039099035555,143.6770071889448,140.58273021630453,0.0,0.0,83763800,2754700
2022-11-30,147.40110778808594,143.4635467529297,0.0,0.0,148.0881788215148,144.17653410697733,139.95289009179822,140.3514805201284,140.7992698334425,140.85249905815326,0.0,0.0,111380900,6377600
2022-12-01,147.679931640625,143.7140655517578,0.0,0.0,148.49645532465777,144.53302262455423,145.9871567957836,141.96050799292345,147.5803655873785,144.50411912208378,0.0,0.0,71250400,4495900
2022-12-02,147.1820526123047,143.24195861816406,0.0,0.0,147.37124786153967,143.7140736880433,145.03122534831445,142.33627628500176,145.3399211304143,142.72168084256052,0.0,0.0,65447400,2900000
2022-12-05,146.007080078125,142.02796936035156,0.0,0.0,150.27884828657326,143.4924625948589,145.15073298816077,141.44024026568715,147.14223643515055,142.53861754240808,0.0,0.0,68826400,2784600
2022-12-06,142.30287170410156,142.1146697998047,0.0,0.0,146.67422083234916,142.40371952617414,141.31707210246432,141.34387543004607,146.4452022075518,141.92197488278498,0.0,0.0,64727200,2847600
2022-12-07,140.34124755859375,141.89306640625,0.0,0.0,142.7609169056208,142.69276425044416,139.40523852602743,140.9488363530978,141.58593718829044,141.95087340916152,0.0,0.0,69721100,3971300
2022-12-08,142.04397583007812,142.3844451904297,0.0,0.0,142.91029015257863,143.70442080475937,140.50057282957653,141.98941105565024,141.75521451855485,142.50005919995354,0.0,0.0,62128300,2665700
2022-12-09,141.55606079101562,141.6811065673828,0.0,0.0,144.95157762596486,142.92400131373287,140.30140396500693,141.60402565805936,141.7352887981799,142.01831900628264,0.0,0.0,76097000,3047600
2022-12-12,143.8761749267578,143.7622528076172,0.0,0.0,143.88612697436778,143.7622528076172,140.4607385447739,141.5751278601751,142.09377079679356,142.42300319522172,0.0,0.0,70462700,4032800
2022-12-13,144.85198974609375,145.07260131835938,0.0,0.0,149.33287204751394,147.61621266394758,143.62721950468213,144.47522791255477,148.86486756940403,144.87989168325277,0.0,0.0,93886200,8811500
2022-12-14,142.6016082763672,144.3885040283203,0.0,0.0,146.03694861784805,146.363659991828,140.56031424349834,143.02998061568687,144.73251631608284,144.97623307694104,0.0,0.0,82291200,4205900
2022-12-15,135.92010498046875,137.16233825683594,0.0,0.0,141.1975919489063,143.54063276111575,135.45210047307742,136.4108177739254,140.51052085533328,143.09743591308137,0.0,0.0,98931900,6687000
2022-12-16,133.9385528564453,135.0426788330078,0.0,0.0,137.0652125203728,136.7384148969671,133.16186776243538,133.89612408624333,136.1092994172674,136.09287875838575,0.0,0.0,160156900,9834400
2022-12-19,131.80764770507812,133.7997589111328,0.0,0.0,134.6256268401695,135.31244422009328,130.76212057494766,132.19073348992245,134.5360128336952,135.04266838310474,0.0,0.0,79592600,5282900
2022-12-20,131.73794555664062,136.12176513671875,0.0,0.0,132.68390657976732,136.2662826489328,129.33818044774594,133.28910428388522,130.8318079139347,133.77084892683843,0.0,0.0,77432800,5156500
2022-12-21,134.8745574951172,136.9503631591797,0.0,0.0,136.22878034227125,137.86567501805504,132.1860310880514,135.8327120864766,132.4150497124627,136.6613134401455,0.0,0.0,85928000,3793700
2022-12-22,131.66822814941406,135.73638916015625,0.0,0.0,133.98833117136377,136.2759408630771,129.74643487880792,133.55889374263546,133.7792318466264,135.80382577218072,0.0,0.0,77852100,3337100
2022-12-23,131.29981994628906,136.47825622558594,0.0,0.0,131.85743846800435,136.6805954514189,129.0892499537998,134.50311488196843,130.3638109159962,135.45695989919165,0.0,0.0,63814900,2092500
2022-12-27,129.47760009765625,137.22015380859375,0.0,0.0,130.85174238810484,137.50920355887123,128.17316772349005,136.07359911022434,130.82187105083128,136.55534379345983,0.0,0.0,69007800,2742400
2022-12-28,125.5045394897461,134.90777587890625,0.0,0.0,130.4733381203248,137.59590455669752,125.33526353169621,134.84032457111164,129.11911526196144,137.2008704153633,0.0,0.0,85438400,2539500
2022-12-29,129.05938720703125,135.90980529785156,0.0,0.0,129.92568638277837,137.0659895769975,127.18737661884794,135.3220762065476,127.44626660859738,135.44733452652932,0.0,0.0,75703700,2337200
2022-12-30,129.3780059814453,135.74600219726562,0.0,0.0,129.39792526896937,135.755631797328,126.88863442668149,134.3585753009492,127.86447439683818,135.4087750732489,0.0,0.0,77034200,2858000
