,Capital Gains,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY
Date,,,,,,,,,,,,,,,
2022-06-06,0.0,145.07662963867188,402.0128479003906,0.0,0.0,147.4889559190541,406.7183836410424,143.84564689313325,400.8022690529102,145.96015305710577,404.93184657537745,0.0,0.0,71598400,57508900
2022-06-07,0.0,147.62794494628906,405.8690185546875,0.0,0.0,147.91582814813964,406.3376325742497,143.05148818089592,397.93204549426173,143.29966910060756,398.41043161620905,0.0,0.0,67808200,59272400
2022-06-08,0.0,146.88339233398438,401.4564514160156,0.0,0.0,148.77948292109005,405.9472400968372,146.3870305278578,400.6363990158138,147.49887612629803,404.1020998516312,0.0,0.0,53950200,64350000
2022-06-09,0.0,141.60211181640625,391.9085998535156,0.0,0.0,146.87347238324736,401.9640347127755,141.49291160052343,391.9085998535157,146.00980758802268,399.62102394676333,0.0,0.0,69473000,86289800
2022-06-10,0.0,136.1322021484375,380.54498291015625,0.0,0.0,139.73577878154987,386.3830107445836,136.0627042203906,380.49618197527496,139.25927565980365,385.50438536571676,0.0,0.0,91437900,132893900
2022-06-13,0.0,130.92041015625,366.09637451171875,0.0,0.0,134.21624505789245,372.7446822894116,130.4836092920868,364.4367256967326,131.90319695285518,370.8312269140035,0.0,0.0,122207100,170004900
2022-06-14,0.0,131.7939910888672,364.9931640625,0.0,0.0,132.91577370123466,368.96653681352416,130.52330598271703,361.7910426079515,132.1613091531334,367.90242036294205,0.0,0.0,84784300,104011800
2022-06-15,0.0,134.44456481933594,370.1966552734375,0.0,0.0,136.34067074153285,374.7850451607564,131.19836919293874,363.2847392355552,133.31286039546794,368.4003162291868,0.0,0.0,91533000,125666800
2022-06-16,0.0,129.11363220214844,357.94464111328125,0.0,0.0,131.42668006538247,362.13279219618704,128.10104986360264,355.43565334663833,131.11893816537355,361.71300881537155,0.0,0.0,108123900,134473300
2022-06-17,0.0,130.6027069091797,358.7162170410156,0.0,1.577,132.1116509360941,362.16750480331945,128.86544070872029,355.0982953701577,129.12355852449724,358.3730750652033,0.0,0.0,134520300,111113900
2022-06-21,0.0,134.88134765625,367.7464294433594,0.0,0.0,136.06269113736712,369.1779132574162,132.34991465129582,364.5500742887262,132.44917792041107,364.6285289732114,0.0,0.0,81000500,76811900
2022-06-22,0.0,134.3651580810547,367.0797119140625,0.0,0.0,136.7576106719913,371.3251515928733,132.93563353763741,362.9518944178461,133.80922008813351,363.3833054147034,0.0,0.0,73409200,90059400
2022-06-23,0.0,137.26390075683594,370.6780700683594,0.0,0.0,137.5815644420526,371.4330244232366,134.64311097581628,365.6090352596023,135.8244545208393,369.2858134739938,0.0,0.0,72433800,79292100
2022-06-24,0.0,140.6292266845703,382.46331787109375,0.0,0.0,140.8774075808168,382.4731321868849,138.75297971485728,373.92339696971493,138.8820234804288,373.95280999539403,0.0,0.0,89116800,98050300
2022-06-27,0.0,140.6292266845703,381.00244140625,0.0,0.0,142.44591266282575,383.7183439946424,139.94424498728844,379.87490213274316,141.6616525479414,383.41439940582825,0.0,0.0,70207900,66009600
2022-06-28,0.0,136.43994140625,373.21746826171875,0.0,0.0,142.3764246147896,385.48320909324394,136.32081941507366,373.09981615464244,141.09581776636168,382.6104270992481,0.0,0.0,67083400,86548900
2022-06-29,0.0,138.21690368652344,372.9134826660156,0.0,0.0,139.64642810554085,374.8057903306718,135.67553367394143,371.030989316435,136.459793806928,373.7861189003541,0.0,0.0,66242400,65676000
2022-06-30,0.0,135.72518920898438,369.8838806152344,0.0,0.0,137.3631772999331,373.2273011253819,132.7966572429865,365.2854543644132,136.25133157263517,368.8935921286375,0.0,0.0,98964500,112508300
2022-07-01,0.0,137.9191131591797,373.7959289550781,0.0,0.0,138.02831338538329,374.24696857582484,134.67291717140358,366.50119940085744,135.05014192284588,369.20731743856027,0.0,0.0,71051600,74839700
2022-07-05,0.0,140.5299530029297,374.5019226074219,0.0,0.0,140.57959221340383,374.5215512415997,135.9336378022625,365.61882861743015,136.76753715405113,368.5406525485692,0.0,0.0,73353800,81438000
2022-07-06,0.0,141.88006591796875,375.7666931152344,0.0,0.0,143.0713312992956,378.33553043072976,140.05345799008347,372.18796868895197,140.3214976239044,374.648938295805,0.0,0.0,74064300,70426200
2022-07-07,0.0,145.2851104736328,381.3946228027344,0.0,0.0,145.48365217167142,382.21821748251637,142.23744163418976,375.786309574194,142.24736341737548,377.60019270164406,0.0,0.0,66253700,64525900
2022-07-08,0.0,145.9700927734375,381.08087158203125,0.0,0.0,146.47639157786392,383.01240670505865,143.9449429990184,378.129635043769,144.20304571947742,379.70818394080607,0.0,0.0,64547800,72397800
2022-07-11,0.0,143.8158721923828,376.7275695800781,0.0,0.0,145.572997317032,379.3160056129522,142.73380703531947,376.0118127240736,144.61005415222928,378.31593281506593,0.0,0.0,63141600,58366900
2022-07-12,0.0,144.7986602783203,373.3939514160156,0.0,0.0,147.36981068475808,378.61989530820955,143.99455661163788,371.58988259942936,144.6993818623864,376.1588956560678,0.0,0.0,77588800,62219200
2022-07-13,0.0,144.43138122558594,371.4329833984375,0.0,0.0,145.38438752558372,374.4626746435605,141.0858919481818,367.3444232317666,141.94957189552218,367.775834221675,0.0,0.0,71185600,84224600
2022-07-14,0.0,147.38967895507812,370.531005859375,0.0,0.0,147.86618205738918,371.64873088008846,142.2076603806938,363.79515294107955,143.0316228135453,366.31494887654577,0.0,0.0,78140700,89704800
2022-07-15,0.0,149.07730102539062,377.6099853515625,0.0,0.0,149.76228273225627,377.72763745310993,147.12163432378526,373.1096129372086,148.6901394277396,375.08034548151625,0.0,0.0,76259900,79060400
2022-07-18,0.0,145.99986267089844,374.4920959472656,0.0,0.0,150.4671187346768,381.4926654897177,145.6325446496224,373.2272759751803,149.64315635407098,380.7965372540345,0.0,0.0,81420900,63203600
2022-07-19,0.0,149.90127563476562,384.6105651855469,0.0,0.0,150.12959783972357,385.1988556310336,145.84103942025354,377.8649284986102,146.84368488355693,378.5414281009707,0.0,0.0,82982400,78506000
2022-07-20,0.0,151.92642211914062,387.061767578125,0.0,0.0,152.60148208414427,388.5226944014127,149.2758517671536,383.3948038495525,150.0203945114565,384.80668901255615,0.0,0.0,64823400,71843800
2022-07-21,0.0,154.21963500976562,391.0032958984375,0.0,0.0,154.4380354386393,391.05230763741463,150.8344435099851,383.98309737153716,153.37581379386617,386.4636957820479,0.0,0.0,65086600,64903900
2022-07-22,0.0,152.9687957763672,387.37554931640625,0.0,0.0,155.14286316666434,392.36615941963595,152.2937509115278,385.08124327173095,154.25933965370578,391.1307822704712,0.0,0.0,66675400,72197300
2022-07-25,0.0,151.8370819091797,387.8461608886719,0.0,0.0,153.91187073871833,388.7285816261182,151.1719588697096,385.5322263700411,152.88936657305052,388.0226390518219,0.0,0.0,53623900,53631500
2022-07-26,0.0,150.49691772460938,383.257568359375,0.0,0.0,151.97606633071226,386.36565476823336,149.70273574167712,382.33592023216653,151.15210384884918,386.1499492507655,0.0,0.0,55138700,52946400
2022-07-27,0.0,155.64913940429688,393.2093505859375,0.0,0.0,156.1852186752148,395.0134193812867,151.05283905804376,386.35581612080983,151.46978118666811,386.65976070514233,0.0,0.0,78620700,82342100
2022-07-28,0.0,156.205078125,398.14111328125,0.0,0.0,156.49296132906105,398.85684020335594,153.28646806313938,390.37574547164735,155.83776006052878,394.0427388447597,0.0,0.0,81378700,73966600
2022-07-29,0.0,161.32752990722656,403.9455261230469,0.0,0.0,162.43939079907568,404.96522759349267,158.3394368961119,398.8274499817787,160.06678166090023,399.6216316311396,0.0,0.0,101786900,87003700
2022-08-01,0.0,160.3347930908203,402.7493591308594,0.0,0.0,162.39966012415158,405.3378252705288,159.7193092680692,400.4256401637496,159.83843126014725,401.160995782288,0.0,0.0,67829400,69997500
2022-08-02,0.0,158.845703125,400.0922546386719,0.0,0.0,161.22824893378422,404.93579903539745,158.46847844479024,398.87647634241836,158.9350597643028,401.1315547799909,0.0,0.0,59907000,63435400
2022-08-03,0.0,164.9211883544922,406.3575134277344,0.0,0.0,165.37783276052775,407.56347745264617,159.58033015580443,401.994391599018,159.6696716507556,402.2885218680951,0.0,0.0,82507500,67820600
2022-08-04,0.0,164.603515625,406.0829772949219,0.0,0.0,165.97347918953315,406.98499672439436,163.23355206046685,404.3867463044964,164.80205733707803,406.2790541648659,0.0,0.0,55474100,45656600
2022-08-05,0.0,164.3748779296875,405.3966369628906,0.23,0.0,164.87192925071008,406.06335218553613,162.03873065336037,401.60220689314247,162.24749888246296,401.66103294680556,0.0,0.0,56697000,56814900
2022-08-08,0.0,163.89768981933594,404.92596435546875,0.0,0.0,166.82035387271443,409.46556394983037,163.23164290160983,403.788610878042,165.38884371034115,407.14184526163586,0.0,0.0,60276900,53886100
2022-08-09,0.0,163.94740295410156,403.31805419921875,0.0,0.0,164.8421044171154,404.6907120473841,162.287253392032,402.21011360408266,163.05271665988997,404.1710619362323,0.0,0.0,63135500,44931800
2022-08-10,0.0,168.24192810058594,411.7893371582031,0.0,0.0,168.341329258487,411.93643222108756,165.91571650743504,408.58319739353135,166.69111531555143,410.6029717903627,0.0,0.0,70170500,68665700
2022-08-11,0.0,167.49636840820312,411.7893371582031,0.0,0.0,169.981625143728,416.652510585909,167.19813456617948,411.02456850233204,169.05710175033502,414.7307596687378,0.0,0.0,57149200,59489700
2022-08-12,0.0,171.08505249023438,418.760498046875,0.0,0.0,171.15463177996858,418.8683358364793,168.4009635083527,412.8090130224942,168.81849992196163,413.78948713174856,0.0,0.0,68039400,61694500
2022-08-15,0.0,172.16864013671875,420.48614501953125,0.0,0.0,172.3674576326767,421.0254237748165,170.33949490382145,416.41718313222253,170.5084905338258,416.4760091896431,0.0,0.0,54091700,54048300
2022-08-16,0.0,172.0095672607422,421.3096923828125,0.0,0.0,172.6855648992124,423.30005341829457,170.64765158762629,418.5447485044505,171.7610416171049,419.37815739396007,0.0,0.0,56377100,59289000
2022-08-17,0.0,173.52061462402344,418.31927490234375,0.0,0.0,175.11116970804392,421.1136321125754,171.55229569197712,416.2504888834827,171.75111318137942,417.59373363266855,0.0,0.0,79542000,63563400
2022-08-18,0.0,173.1229705810547,419.5350646972656,0.0,0.0,173.8685475692053,420.2409773037186,172.09904606416538,417.1917173046337,172.72533558822875,418.5251476790814,0.0,0.0,62290100,49023200
2022-08-19,0.0,170.50848388671875,413.8973693847656,0.0,0.0,172.7153928940638,416.95644392564435,170.29971566437985,412.99532000701345,172.00957336680577,416.6819123622757,0.0,0.0,70346300,68016900
2022-08-22,0.0,166.58177185058594,405.2789611816406,0.0,0.0,168.8582600194494,409.0832053453437,166.1542998656266,404.3474988502258,168.68926440593563,408.90669727296927,0.0,0.0,69026800,77695600
2022-08-23,0.0,166.24375915527344,404.2985534667969,0.0,0.0,167.71504179740873,407.3086165247383,165.6671778769448,403.72986165901506,166.09464984570593,404.8378023229393,0.0,0.0,54147100,49105200
2022-08-24,0.0,166.54200744628906,405.5927429199219,0.0,0.0,167.11858877482845,407.00459812662075,165.26955733116827,403.35726312024667,166.33325439471557,404.06317576274824,0.0,0.0,53841500,49177800
2022-08-25,0.0,169.0272674560547,411.3186950683594,0.0,0.0,169.13661935113032,411.36770680418124,167.35718233359296,406.00451233504583,167.78463917965084,407.1320515542001,0.0,0.0,51218200,50942300
2022-08-26,0.0,162.65505981445312,397.3959655761719,0.0,0.0,170.04124989564602,411.75990553631755,162.59541608646745,397.3371395223533,169.56408490295897,411.2010580250414,0.0,0.0,78961000,103087000
2022-08-29,0.0,160.4282684326172,394.7682800292969,0.0,0.0,161.93929333112956,397.9155934194124,158.8774709390489,393.36620928884884,160.1996139330471,394.346683359936,0.0,0.0,73314000,65370800
2022-08-30,0.0,157.9728546142578,390.4346008300781,0.0,0.0,161.60132319310372,396.20960790547304,156.78987004226948,388.2677613481044,161.17386633770764,395.96448936926845,0.0,0.0,77906200,85652400
2022-08-31,0.0,156.2928009033203,387.4637451171875,0.0,0.0,159.6329860092314,393.40541573050757,156.2132708807033,387.32649430336846,159.36457407899903,392.1209970616618,0.0,0.0,87991100,76029700
2022-09-01,0.0,157.02847290039062,388.6795654296875,0.0,0.0,157.48575165873476,389.0325217519391,153.75786644508614,382.4241357306446,155.7162500241605,385.21849296858545,0.0,0.0,74229900,78740100
2022-09-02,0.0,154.89112854003906,384.5811767578125,0.0,0.0,159.41429854575298,393.71920315333057,154.05608597034487,382.7084675127739,158.80789533396978,392.4641974194776,0.0,0.0,76957800,99632100
2022-09-06,0.0,153.61868286132812,383.1300964355469,0.0,0.0,156.16358324433435,386.424475285978,152.78364026730472,380.8357904672043,155.54724444905082,385.4538154321362,0.0,0.0,73714800,76637400
2022-09-07,0.0,155.04025268554688,390.0129699707031,0.0,0.0,155.74605705757313,390.807151564714,152.70410543998995,382.5809897694371,153.90697629529427,382.8064796531107,0.0,0.0,87449600,70964200
2022-09-08,0.0,153.54908752441406,392.5622253417969,0.0,0.0,155.4378763139133,393.03283376038723,151.77957101885633,386.42444789465793,153.7280187035282,387.6696691527998,0.0,0.0,84923800,80821700
2022-09-09,0.0,156.44192504882812,398.66082763671875,0.0,0.0,156.88928336456686,399.5530627760281,153.83738102856478,394.60164996480785,154.5531361311841,394.87618155215694,0.0,0.0,68028800,76706900
2022-09-12,0.0,162.4661865234375,402.9454650878906,0.0,0.0,163.29129353158893,403.69063502139295,158.36055295146778,400.4844653813895,158.64883604164,400.79822429251647,0.0,0.0,104956000,69256300
2022-09-13,0.0,152.9327392578125,385.42437744140625,0.0,0.0,159.59322359676912,395.22911851128833,152.46550982562522,384.26742517636694,158.95699854403776,393.9838972455284,0.0,0.0,122656600,122947100
2022-09-14,0.0,154.39407348632812,386.89508056640625,0.0,0.0,156.17352564761967,388.46384508934455,152.70410208796778,383.48301997314263,153.87713588335603,386.76761414767395,0.0,0.0,87965400,85023700
2022-09-15,0.0,151.47140502929688,382.5025329589844,0.0,0.0,154.3244897443255,388.22849784074685,150.4872531846326,381.18870131791465,153.73795769473188,385.287075680285,0.0,0.0,90481100,87633800
2022-09-16,0.0,149.81126403808594,379.58447265625,0.0,1.596,150.45743985201966,380.2637812321168,147.49500307862988,376.1879297769163,150.3182660898928,378.1864970686746,0.0,0.0,162278800,103084800
2022-09-19,0.0,153.56895446777344,382.5281677246094,0.0,0.0,153.6484844903677,382.5281677246093,148.22069317531495,376.25689597799743,148.42944621192424,376.33567294808165,0.0,0.0,81474200,73278500
2022-09-20,0.0,155.9746856689453,378.1372985839844,0.0,0.0,157.14773457806695,380.1358360669987,152.17722177575766,375.2921039613356,152.4953267073288,379.09226654648546,0.0,0.0,107689800,77274900
2022-09-21,0.0,152.81344604492188,371.5411376953125,0.0,0.0,157.80384512079485,383.2763819780045,152.69415859227828,371.5312830633296,156.4120924418145,380.12596429367113,0.0,0.0,101696800,106746600
2022-09-22,0.0,151.83924865722656,368.4202880859375,0.0,0.0,153.55904204469962,372.4370424642112,150.02003893432834,367.65237783518165,151.4813710860203,370.7436980593891,0.0,0.0,86652500,89472600
2022-09-23,0.0,149.5428466796875,362.2474365234375,0.0,0.0,150.57672187712916,364.876039411542,147.68387967365936,357.65965469224915,150.29837436292607,364.8366509284433,0.0,0.0,96029900,122346900
2022-09-26,0.0,149.880859375,358.663818359375,0.0,0.0,152.86316729688903,364.4723724846835,148.7575185370717,357.4036573625467,148.77740483714896,360.73127797539547,0.0,0.0,93339400,92581200
2022-09-27,0.0,150.86500549316406,357.74822998046875,0.0,0.0,153.8075558708083,364.65942104870976,149.06568220966486,355.2771211169648,151.83923696514196,362.31630221242256,0.0,0.0,84442700,108294100
2022-09-28,0.0,148.95631408691406,364.78741455078125,0.0,0.0,149.75159911601543,366.52997174779034,143.9858016160309,356.980323262262,146.76929163348552,358.7327350905686,0.0,0.0,146691400,110802200
2022-09-29,0.0,141.63975524902344,357.1673889160156,0.0,0.0,145.85475636015974,361.4204135304312,139.85036726935218,354.12528219375235,145.2384175105857,361.1250750310302,0.0,0.0,128138200,112952300
2022-09-30,0.0,137.38497924804688,351.64434814453125,0.0,0.0,142.25609119434162,360.2390597340141,137.18616175752106,351.5065335147759,140.44681714231157,356.19274168484077,0.0,0.0,124925300,153711200
2022-10-03,0.0,141.6099090576172,360.9281311035156,0.0,0.0,142.22626297013235,362.838066684898,136.87798625194168,353.6428249908786,137.3949238392378,355.4838382468922,0.0,0.0,114311700,89756500
2022-10-04,0.0,145.23838806152344,372.11212158203125,0.0,0.0,145.35767551304633,372.1416554322654,143.4092278482999,360.8888078239482,144.17469105610752,366.62843971323605,0.0,0.0,87830100,103602800
2022-10-05,0.0,145.53660583496094,371.2457275390625,0.0,0.0,146.51083724600878,373.57899166722547,142.16659883003666,365.2009029670081,143.220360264566,367.60308942210906,0.0,0.0,79471000,88065700
2022-10-06,0.0,144.5723419189453,367.41607666015625,0.0,0.0,146.66989912895627,372.8505156748189,144.36358885580452,366.9041165055233,144.95010578207987,369.79855414502026,0.0,0.0,68402200,82333500
2022-10-07,0.0,139.2638397216797,357.1673889160156,0.0,0.0,142.25609847332984,367.5046570195659,138.62761461816126,355.3460547174208,141.6993882350486,363.2516023605421,0.0,0.0,85925600,107789500
2022-10-10,0.0,139.59188842773438,354.4403076171875,0.0,0.0,141.05322049627736,358.56537233461466,137.7528076774363,352.12675255082996,139.59188842773438,358.31924689822694,0.0,0.0,74899000,76042800
2022-10-11,0.0,138.16036987304688,352.1956481933594,0.0,0.0,140.51640326068497,357.4036708894145,137.4048573864025,350.1971108326416,139.0749424101852,352.68789907082294,0.0,0.0,77033700,92482800
2022-10-12,0.0,137.52415466308594,351.033935546875,0.0,0.0,139.5322462298046,354.24342081102196,137.3452234701003,350.7779554819969,138.30950423799578,352.6189989603458,0.0,0.0,70433700,76991800
2022-10-13,0.0,142.14674377441406,360.298095703125,0.0,0.0,142.74319626476952,361.8142367645539,133.57756859310874,342.71487935912126,134.19392255258623,343.7978372601419,0.0,0.0,113224000,147254500
2022-10-14,0.0,137.5639190673828,352.08734130859375,0.0,0.0,143.6677082660222,364.5216023582536,137.37503715128264,351.427711962087,143.45894005117427,362.8380828500705,0.0,0.0,88598000,123737000
2022-10-17,0.0,141.57015991210938,361.13494873046875,0.0,0.0,142.05726049529892,362.276974396132,139.44278087964219,351.74279337370416,140.23806602152203,358.36850114311414,0.0,0.0,85250900,93168200
2022-10-18,0.0,142.90225219726562,365.37811279296875,0.0,0.0,145.83485190424906,369.63116725530807,139.78077056471744,361.824046109959,144.63199622376132,369.3161195074444,0.0,0.0,99136600,97162900
2022-10-19,0.0,143.0115966796875,362.78887939453125,0.0,0.0,144.09516484314776,366.0869661252213,140.66551400194888,359.8845873381159,140.85439591772297,363.2712756171722,0.0,0.0,61758300,79746900
2022-10-20,0.0,142.54437255859375,359.7467956542969,0.0,0.0,145.02962908215443,366.89428812420084,141.80873116685106,358.95917621093287,142.17655944712342,362.3261854865185,0.0,0.0,64522000,88283100
2022-10-21,0.0,146.4014892578125,368.4891662597656,0.0,0.0,146.97807056680443,368.9912417189881,141.80872508447706,357.90577250930954,142.02742886267404,359.46127204556257,0.0,0.0,86548600,131038400
2022-10-24,0.0,148.56861877441406,372.9981994628906,0.0,0.0,149.34401752752345,374.16975903140093,145.13896810969177,367.32745936957116,146.32195253704597,370.064403269992,0.0,0.0,75981900,85436900
2022-10-25,0.0,151.4415740966797,378.9544372558594,0.0,0.0,151.5906985758029,379.27930962266964,148.47915283746602,372.80130114906717,149.20484342903703,372.91943655518,0.0,0.0,74732300,78846300
2022-10-26,0.0,148.46922302246094,376.099365234375,0.0,0.0,151.09365316737305,381.5731928157295,147.1669359304103,375.4397658561377,150.06972874670512,375.7055705249573,0.0,0.0,88194300,104087300
2022-10-27,0.0,143.946044921875,374.09100341796875,0.0,0.0,148.17098054359107,379.033191619914,143.27999806764873,373.45105321461034,147.1967643416124,377.1331103635389,0.0,0.0,109180200,81971800
2022-10-28,0.0,154.82156372070312,382.9908752441406,0.0,0.0,156.57117905444696,383.48312613877357,146.94827196565026,373.7956321377509,147.32602068604268,373.9826898812802,0.0,0.0,164762400,100302000
2022-10-31,0.0,152.43569946289062,380.224365234375,0.0,0.0,153.3304009653271,382.3804262026793,151.02407549465843,379.2891067147916,152.2567682636851,380.4508114248116,0.0,0.0,97943200,96631300
2022-11-01,0.0,149.7615509033203,378.5605773925781,0.0,0.0,154.53324642602882,384.3396275254624,148.2505258700241,377.34965954764124,154.16543331735568,384.09350210402226,0.0,0.0,80379300,85407600
2022-11-02,0.0,144.17469787597656,369.0601806640625,0.0,0.0,151.2725897845585,382.6069348886926,144.14487601168517,368.9518998887356,148.07157822100177,377.9502306128234,0.0,0.0,93604600,126990400
2022-11-03,0.0,138.06097412109375,365.260009765625,0.0,0.0,141.95785449789213,368.400572802284,137.93173592890952,363.07441464363365,141.22221311216924,365.7128721654295,0.0,0.0,97918500,87100100
2022-11-04,0.0,137.7921142578125,370.5172119140625,0.23,0.0,142.06388202909315,372.9981453224785,133.80910777144902,364.2656202601361,141.48634426529478,371.15713199478733,0.0,0.0,140814800,103505200
2022-11-07,0.0,138.32981872558594,374.0614318847656,0.0,0.0,138.55883735297928,374.67181812991817,135.09362583195073,369.7099211633307,136.52751065278036,371.85612765261146,0.0,0.0,83374600,68286900
2022-11-08,0.0,138.9073486328125,376.07965087890625,0.0,0.0,140.82914193369797,379.151291387848,136.9058933804032,371.86598478812056,139.81348623818715,375.2034299410489,0.0,0.0,89908500,84641100
2022-11-09,0.0,134.29701232910156,368.3316345214844,0.0,0.0,137.96138608792583,375.23300121564455,134.01820309890402,367.8196743968523,137.91159546954123,374.04173249841085,0.0,0.0,74917800,78495500
2022-11-10,0.0,146.2460479736328,388.572998046875,0.0,0.0,146.2460479736328,388.91757966823985,138.9073627737481,379.6632692286905,140.63997620935567,382.03589200654255,0.0,0.0,118854000,141455800
2022-11-11,0.0,149.0640411376953,392.33380126953125,0.0,0.0,149.37272176407356,393.16077913262416,143.75668223051363,387.50971866790906,145.20053449294085,389.45904294530527,0.0,0.0,93979700,93839900
2022-11-14,0.0,147.65005493164062,388.996337890625,0.0,0.0,149.64155825167242,393.9779144859696,146.80365994304128,388.7108239623862,148.33712600808593,390.5124790419155,0.0,0.0,73374100,71903500
2022-11-15,0.0,149.402587890625,392.3140869140625,0.0,0.0,152.9375096893802,396.0748907538891,147.92887953514855,388.37607997257504,151.57333463563305,394.93286513550476,0.0,0.0,89868300,93194500
2022-11-16,0.0,148.1578826904297,389.3212585449219,0.0,0.0,149.23329630566613,391.6151345765461,146.66425520159535,388.6714837353509,148.4964498019785,390.6306327519739,0.0,0.0,64218300,68508500
2022-11-17,0.0,150.07969665527344,388.1299743652344,0.0,0.0,150.8364624734915,388.82899226517395,145.52910411694938,384.09354107970705,145.80791337597523,384.4085588172153,0.0,0.0,80389400,74496300
2022-11-18,0.0,150.6472625732422,389.89227294921875,0.0,0.0,152.0512760661458,391.64468506962896,149.33287827751886,386.94862198295414,151.66293352491337,391.57576272827384,0.0,0.0,74829600,92922500
2022-11-21,0.0,147.38119506835938,388.47454833984375,0.0,0.0,149.7311695513299,389.6854963283926,147.09243377751235,386.5744671416846,149.52207021512172,388.5237914549221,0.0,0.0,58724100,51243200
2022-11-22,0.0,149.54197692871094,393.70220947265625,0.0,0.0,149.78096279681515,393.8695879751835,146.30578403537697,389.0258265680864,147.50069818193344,390.4828998470423,0.0,0.0,51804100,60429000
2022-11-23,0.0,150.42822265625,396.1832275390625,0.0,0.0,151.1849885088291,396.68530302668097,148.70556120637923,393.1214113181476,148.81509450553884,393.3576821358504,0.0,0.0,58301400,68261600
2022-11-25,0.0,147.48077392578125,396.0946044921875,0.0,0.0,148.24750693206525,396.66563237344906,146.4949743462733,395.31686968558233,147.6799212121765,395.60235358160185,0.0,0.0,35195900,30545400
2022-11-28,0.0,143.6072998046875,389.7740478515625,0.0,0.0,146.0170169010193,394.59809987806966,142.77087209071394,388.9864285128924,144.52338947151054,392.9047558556861,0.0,0.0,69246000,67881600
2022-11-29,0.0,140.5702667236328,389.10467529296875,0.0,0.0,144.1948023311519,391.1425712796673,139.7537582243498,387.20456389685825,143.6770071889448,389.91194397253946,0.0,0.0,83763800,52310000
2022-11-30,0.0,147.40110778808594,401.3616943359375,0.0,0.0,148.0881788215148,401.3616943359375,139.95289009179822,387.3817865337149,140.7992698334425,389.36061475945456,0.0,0.0,111380900,144566700
2022-12-01,0.0,147.679931640625,401.0663146972656,0.0,0.0,148.49645532465777,403.64570439136094,145.9871567957836,398.47707037171546,147.5803655873785,402.43475646212795,0.0,0.0,71250400,76398200
2022-12-02,0.0,147.1820526123047,400.6036071777344,0.0,0.0,147.37124786153967,401.5388658052508,145.03122534831445,395.90754468755813,145.3399211304143,396.0158254576943,0.0,0.0,65447400,85342700
2022-12-05,0.0,146.007080078125,393.3970642089844,0.0,0.0,150.27884828657326,398.65430012946655,145.15073298816077,391.9990885008787,147.14223643515055,397.68950760983,0.0,0.0,68826400,77289800
2022-12-06,0.0,142.30287170410156,387.726318359375,0.0,0.0,146.67422083234916,393.790852860106,141.31707210246432,385.5702871268968,146.4452022075518,393.22970968583314,0.0,0.0,64727200,77972200
2022-12-07,0.0,140.34124755859375,387.06671142578125,0.0,0.0,142.7609169056208,389.5082865805186,139.40523852602743,385.89515194034686,141.58593718829044,386.8501198391142,0.0,0.0,69721100,65927900
2022-12-08,0.0,142.04397583007812,390.0989685058594,0.0,0.0,142.91029015257863,391.20160567200713,140.50057282957653,387.17499707134533,141.75521451855485,389.0160406034989,0.0,0.0,62128300,60737900
2022-12-09,0.0,141.55606079101562,387.1848449707031,0.0,0.0,144.95157762596486,391.45757893753427,140.30140396500693,387.0568549367492,141.7352887981799,388.8191214723294,0.0,0.0,76097000,81447700
2022-12-12,0.0,143.87615966796875,392.7669677734375,0.0,0.0,143.88611171452328,392.76696777343756,140.460723648209,387.3128199076675,142.0937557270374,388.00195307536063,0.0,0.0,70462700,75405800
2022-12-13,0.0,144.8520050048828,395.74017333984375,0.0,0.0,149.3328877783216,404.12811751200803,143.6272346344532,392.88512424714014,148.86488325091187,403.86231285308844,0.0,0.0,93886200,123782500
2022-12-14,0.0,142.60159301757812,393.2099914550781,0.0,0.0,146.03693299146755,399.21545811630443,140.56029920313372,390.16788466442785,144.73250082928038,395.3857319018652,0.0,0.0,82291200,108111300
2022-12-15,0.0,135.92010498046875,383.5914306640625,0.0,0.0,141.1975919489063,389.1243258218043,135.45210047307742,381.87840719312595,140.51052085533328,388.18903711950566,0.0,0.0,98931900,117705900
2022-12-16,0.0,133.9385528564453,379.0626525878906,0.0,1.781,137.0652125203728,382.33631473359867,133.16186776243538,376.8571516722596,136.1092994172674,380.9516892340287,0.0,0.0,160156900,119858000
2022-12-19,0.0,131.80764770507812,375.8483581542969,0.0,0.0,134.6256268401695,379.6066621495215,130.76212057494766,374.12746848611994,134.5360128336952,379.2604982024835,0.0,0.0,79592600,79878100
2022-12-20,0.0,131.73794555664062,376.3626403808594,0.0,0.0,132.68390657976732,378.0340908638975,129.33818044774594,373.7021673721216,130.8318079139347,375.06702328679864,0.0,0.0,77432800,74427200
2022-12-21,0.0,134.8745574951172,381.9902038574219,0.0,0.0,136.22878034227125,383.1572432638648,132.1860310880514,378.48905545551895,132.4150497124627,379.0429056884944,0.0,0.0,85928000,78167400
2022-12-22,0.0,131.66824340820312,376.5406799316406,0.0,0.0,133.9883466990253,381.97040426721935,129.7464499148839,370.6559834753114,133.7792473500558,378.84508927535643,0.0,0.0,77852100,100120900
